"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flight_path"
2020,1,8,655,700,-5,951,1009,-18,"NK",379,"N920NK","DFW","ATL",95,731,7,0,2020-01-08 07:00:00,"DFW_ATL"
2020,1,8,656,700,-4,947,1007,-20,"DL",684,"N307DX","DFW","ATL",94,731,7,0,2020-01-08 07:00:00,"DFW_ATL"
2020,1,8,703,700,3,957,958,-1,"DL",853,"N369NW","DAL","ATL",95,721,7,0,2020-01-08 07:00:00,"DAL_ATL"
2020,1,8,817,820,-3,1105,1120,-15,"WN",1921,"N7827A","DAL","ATL",91,721,8,20,2020-01-08 08:00:00,"DAL_ATL"
2020,1,8,820,825,-5,1110,1124,-14,"DL",589,"N330DX","DFW","ATL",93,731,8,25,2020-01-08 08:00:00,"DFW_ATL"
2020,1,8,949,956,-7,1240,1259,-19,"DL",417,"N350DN","DFW","ATL",92,731,9,56,2020-01-08 09:00:00,"DFW_ATL"
2020,1,8,957,1005,-8,1253,1307,-14,"DL",391,"N899AT","DAL","ATL",93,721,10,5,2020-01-08 10:00:00,"DAL_ATL"
2020,1,8,1020,1020,0,1314,1325,-11,"AA",441,"N940NN","DFW","ATL",94,731,10,20,2020-01-08 10:00:00,"DFW_ATL"
2020,1,8,1050,1050,0,1332,1350,-18,"WN",465,"N7747C","DAL","ATL",89,721,10,50,2020-01-08 10:00:00,"DAL_ATL"
2020,1,8,1116,1121,-5,1413,1431,-18,"DL",802,"N314DN","DFW","ATL",94,731,11,21,2020-01-08 11:00:00,"DFW_ATL"
2020,1,8,1233,1234,-1,1530,1544,-14,"AA",580,"N995NN","DFW","ATL",95,731,12,34,2020-01-08 12:00:00,"DFW_ATL"
2020,1,8,1253,1308,-15,1540,1608,-28,"DL",503,"N335NW","DAL","ATL",93,721,13,8,2020-01-08 13:00:00,"DAL_ATL"
2020,1,8,1322,1325,-3,1613,1626,-13,"DL",775,"N377DN","DFW","ATL",93,731,13,25,2020-01-08 13:00:00,"DFW_ATL"
2020,1,8,1405,1355,10,1654,1655,-1,"WN",444,"N8565Z","DAL","ATL",90,721,13,55,2020-01-08 13:00:00,"DAL_ATL"
2020,1,8,1506,1510,-4,1814,1812,2,"DL",382,"N324DX","DFW","ATL",95,731,15,10,2020-01-08 15:00:00,"DFW_ATL"
2020,1,8,1550,1555,-5,1842,1900,-18,"DL",701,"N988AT","DAL","ATL",91,721,15,55,2020-01-08 15:00:00,"DAL_ATL"
2020,1,8,1644,1601,43,1942,1905,37,"AA",130,"N939NN","DFW","ATL",93,731,16,1,2020-01-08 16:00:00,"DFW_ATL"
2020,1,8,1657,1659,-2,1951,2007,-16,"AA",850,"N951NN","DFW","ATL",92,731,16,59,2020-01-08 16:00:00,"DFW_ATL"
2020,1,8,1721,1724,-3,2016,2029,-13,"DL",26,"N382DN","DFW","ATL",94,731,17,24,2020-01-08 17:00:00,"DFW_ATL"
2020,1,8,1740,1745,-5,2026,2045,-19,"WN",691,"N404WN","DAL","ATL",94,721,17,45,2020-01-08 17:00:00,"DAL_ATL"
2020,1,8,1840,1840,0,2133,2144,-11,"DL",867,"N997AT","DAL","ATL",93,721,18,40,2020-01-08 18:00:00,"DAL_ATL"
2020,1,8,1851,1852,-1,2150,2159,-9,"AA",705,"N919AN","DFW","ATL",92,731,18,52,2020-01-08 18:00:00,"DFW_ATL"
2020,1,8,1931,1930,1,2221,2235,-14,"DL",642,"N354DN","DFW","ATL",89,731,19,30,2020-01-08 19:00:00,"DFW_ATL"
2020,1,8,2044,2049,-5,2339,2357,-18,"AA",1001,"N876NN","DFW","ATL",91,731,20,49,2020-01-08 20:00:00,"DFW_ATL"
2020,1,8,2106,2115,-9,2346,10,-24,"WN",531,"N426WN","DAL","ATL",86,721,21,15,2020-01-08 21:00:00,"DAL_ATL"
2020,1,9,539,545,-6,838,848,-10,"DL",660,"N319DN","DFW","ATL",95,731,5,45,2020-01-09 05:00:00,"DFW_ATL"
2020,1,9,556,600,-4,847,900,-13,"WN",438,"N8578Q","DAL","ATL",91,721,6,0,2020-01-09 06:00:00,"DAL_ATL"
2020,1,9,644,645,-1,1002,952,10,"NK",75,"N522NK","DFW","ATL",95,731,6,45,2020-01-09 06:00:00,"DFW_ATL"
2020,1,9,653,700,-7,940,958,-18,"DL",853,"N376NW","DAL","ATL",92,721,7,0,2020-01-09 07:00:00,"DAL_ATL"
2020,1,9,654,700,-6,949,1007,-18,"DL",684,"N365DN","DFW","ATL",96,731,7,0,2020-01-09 07:00:00,"DFW_ATL"
2020,1,9,704,709,-5,1010,1018,-8,"AA",994,"N139AN","DFW","ATL",100,731,7,9,2020-01-09 07:00:00,"DFW_ATL"
2020,1,9,818,825,-7,1115,1124,-9,"DL",589,"N357DN","DFW","ATL",94,731,8,25,2020-01-09 08:00:00,"DFW_ATL"
2020,1,9,819,820,-1,1105,1120,-15,"WN",1921,"N795SW","DAL","ATL",89,721,8,20,2020-01-09 08:00:00,"DAL_ATL"
2020,1,9,952,956,-4,1246,1259,-13,"DL",417,"N364DX","DFW","ATL",94,731,9,56,2020-01-09 09:00:00,"DFW_ATL"
2020,1,9,1005,1003,2,1255,1305,-10,"DL",391,"N971AT","DAL","ATL",90,721,10,3,2020-01-09 10:00:00,"DAL_ATL"
2020,1,9,1029,1020,9,1326,1325,1,"AA",441,"N925AN","DFW","ATL",95,731,10,20,2020-01-09 10:00:00,"DFW_ATL"
2020,1,9,1040,840,120,1338,1143,115,"AA",466,"N148AN","DFW","ATL",92,731,8,40,2020-01-09 08:00:00,"DFW_ATL"
2020,1,9,1108,1050,18,1359,1350,9,"WN",465,"N456WN","DAL","ATL",91,721,10,50,2020-01-09 10:00:00,"DAL_ATL"
2020,1,9,1117,1121,-4,1413,1431,-18,"DL",802,"N358DN","DFW","ATL",94,731,11,21,2020-01-09 11:00:00,"DFW_ATL"
2020,1,9,1230,1234,-4,1533,1544,-11,"AA",580,"N983NN","DFW","ATL",93,731,12,34,2020-01-09 12:00:00,"DFW_ATL"
2020,1,9,1319,1308,11,1601,1608,-7,"DL",503,"N347NW","DAL","ATL",88,721,13,8,2020-01-09 13:00:00,"DAL_ATL"
2020,1,9,1321,1325,-4,1612,1626,-14,"DL",775,"N325DN","DFW","ATL",92,731,13,25,2020-01-09 13:00:00,"DFW_ATL"
2020,1,9,1353,1355,-2,1639,1655,-16,"WN",444,"N8533S","DAL","ATL",90,721,13,55,2020-01-09 13:00:00,"DAL_ATL"
2020,1,9,1510,1510,0,1801,1812,-11,"DL",382,"N315DN","DFW","ATL",90,731,15,10,2020-01-09 15:00:00,"DFW_ATL"
2020,1,9,1551,1555,-4,1846,1900,-14,"DL",701,"N954AT","DAL","ATL",91,721,15,55,2020-01-09 15:00:00,"DAL_ATL"
2020,1,9,1558,1601,-3,1900,1905,-5,"AA",130,"N930AN","DFW","ATL",93,731,16,1,2020-01-09 16:00:00,"DFW_ATL"
2020,1,9,1704,1659,5,2008,2007,1,"AA",850,"N933AN","DFW","ATL",94,731,16,59,2020-01-09 16:00:00,"DFW_ATL"
2020,1,9,1720,1724,-4,2013,2029,-16,"DL",26,"N322DN","DFW","ATL",91,731,17,24,2020-01-09 17:00:00,"DFW_ATL"
2020,1,9,1752,1745,7,2035,2045,-10,"WN",691,"N7844A","DAL","ATL",88,721,17,45,2020-01-09 17:00:00,"DAL_ATL"
2020,1,9,1836,1840,-4,2132,2144,-12,"DL",867,"N923AT","DAL","ATL",92,721,18,40,2020-01-09 18:00:00,"DAL_ATL"
2020,1,9,1852,1852,0,2145,2159,-14,"AA",705,"N932AN","DFW","ATL",91,731,18,52,2020-01-09 18:00:00,"DFW_ATL"
2020,1,9,1938,1930,8,2225,2235,-10,"DL",642,"N310DN","DFW","ATL",89,731,19,30,2020-01-09 19:00:00,"DFW_ATL"
2020,1,9,2046,2049,-3,2345,2357,-12,"AA",1001,"N920AN","DFW","ATL",91,731,20,49,2020-01-09 20:00:00,"DFW_ATL"
2020,1,9,2113,2115,-2,2350,10,-20,"WN",531,"N942WN","DAL","ATL",87,721,21,15,2020-01-09 21:00:00,"DAL_ATL"
2020,1,10,29,1930,299,416,2235,341,"DL",642,"N350DN","DFW","ATL",143,731,19,30,2020-01-10 19:00:00,"DFW_ATL"
2020,1,10,29,1724,425,335,2029,426,"DL",26,"N327DN","DFW","ATL",98,731,17,24,2020-01-10 17:00:00,"DFW_ATL"
2020,1,10,542,545,-3,838,848,-10,"DL",660,"N390DN","DFW","ATL",89,731,5,45,2020-01-10 05:00:00,"DFW_ATL"
2020,1,10,601,600,1,853,900,-7,"WN",438,"N8683D","DAL","ATL",88,721,6,0,2020-01-10 06:00:00,"DAL_ATL"
2020,1,10,657,700,-3,945,958,-13,"DL",853,"N329NW","DAL","ATL",91,721,7,0,2020-01-10 07:00:00,"DAL_ATL"
2020,1,10,701,700,1,1010,1007,3,"DL",684,"N387DN","DFW","ATL",89,731,7,0,2020-01-10 07:00:00,"DFW_ATL"
2020,1,10,714,709,5,1020,1018,2,"AA",994,"N154UW","DFW","ATL",90,731,7,9,2020-01-10 07:00:00,"DFW_ATL"
2020,1,10,722,710,12,1029,1019,10,"NK",379,"N515NK","DFW","ATL",94,731,7,10,2020-01-10 07:00:00,"DFW_ATL"
2020,1,10,815,820,-5,1059,1120,-21,"WN",1921,"N292WN","DAL","ATL",90,721,8,20,2020-01-10 08:00:00,"DAL_ATL"
2020,1,10,820,825,-5,1114,1124,-10,"DL",589,"N353DN","DFW","ATL",94,731,8,25,2020-01-10 08:00:00,"DFW_ATL"
2020,1,10,836,840,-4,1134,1143,-9,"AA",466,"N830AW","DFW","ATL",96,731,8,40,2020-01-10 08:00:00,"DFW_ATL"
2020,1,10,1000,1005,-5,1259,1307,-8,"DL",391,"N942AT","DAL","ATL",90,721,10,5,2020-01-10 10:00:00,"DAL_ATL"
2020,1,10,1013,956,17,1310,1259,11,"DL",417,"N304DN","DFW","ATL",93,731,9,56,2020-01-10 09:00:00,"DFW_ATL"
2020,1,10,1015,1020,-5,1309,1325,-16,"AA",441,"N947AN","DFW","ATL",92,731,10,20,2020-01-10 10:00:00,"DFW_ATL"
2020,1,10,1050,1050,0,1349,1350,-1,"WN",465,"N228WN","DAL","ATL",91,721,10,50,2020-01-10 10:00:00,"DAL_ATL"
2020,1,10,1118,1121,-3,1427,1431,-4,"DL",802,"N375DN","DFW","ATL",92,731,11,21,2020-01-10 11:00:00,"DFW_ATL"
2020,1,10,1231,1234,-3,1548,1544,4,"AA",580,"N988NN","DFW","ATL",104,731,12,34,2020-01-10 12:00:00,"DFW_ATL"
2020,1,10,1322,1325,-3,1621,1626,-5,"DL",775,"N349DX","DFW","ATL",94,731,13,25,2020-01-10 13:00:00,"DFW_ATL"
2020,1,10,1355,1338,17,1647,1636,11,"DL",503,"N368NW","DAL","ATL",92,721,13,38,2020-01-10 13:00:00,"DAL_ATL"
2020,1,10,1405,1355,10,1652,1655,-3,"WN",444,"N8578Q","DAL","ATL",89,721,13,55,2020-01-10 13:00:00,"DAL_ATL"
2020,1,10,1532,1510,22,1831,1812,19,"DL",382,"N334DN","DFW","ATL",95,731,15,10,2020-01-10 15:00:00,"DFW_ATL"
2020,1,10,1544,1555,-11,1845,1900,-15,"DL",701,"N603AT","DAL","ATL",96,721,15,55,2020-01-10 15:00:00,"DAL_ATL"
2020,1,10,1554,1601,-7,1846,1905,-19,"AA",130,"N930AN","DFW","ATL",94,731,16,1,2020-01-10 16:00:00,"DFW_ATL"
2020,1,10,2004,1840,84,2354,2144,130,"DL",867,"N940AT","DAL","ATL",142,721,18,40,2020-01-10 18:00:00,"DAL_ATL"
2020,1,10,2239,2115,84,144,10,94,"WN",531,"N251WN","DAL","ATL",107,721,21,15,2020-01-10 21:00:00,"DAL_ATL"
2020,1,10,2315,2049,146,255,2357,178,"AA",1001,"N937NN","DFW","ATL",137,731,20,49,2020-01-10 20:00:00,"DFW_ATL"
2020,1,10,NA,1852,NA,NA,2159,NA,"AA",705,"N928NN","DFW","ATL",NA,731,18,52,2020-01-10 18:00:00,"DFW_ATL"
2020,1,10,NA,1745,NA,NA,2045,NA,"WN",691,"N259WN","DAL","ATL",NA,721,17,45,2020-01-10 17:00:00,"DAL_ATL"
2020,1,10,NA,1659,NA,NA,2007,NA,"AA",850,"N992NN","DFW","ATL",NA,731,16,59,2020-01-10 16:00:00,"DFW_ATL"
2020,1,11,600,600,0,920,902,18,"DL",660,"N386DN","DFW","ATL",122,731,6,0,2020-01-11 06:00:00,"DFW_ATL"
2020,1,11,623,625,-2,927,920,7,"WN",1058,"N8554X","DAL","ATL",110,721,6,25,2020-01-11 06:00:00,"DAL_ATL"
2020,1,11,705,705,0,1052,1001,51,"DL",853,"N366NW","DAL","ATL",144,721,7,5,2020-01-11 07:00:00,"DAL_ATL"
2020,1,11,719,709,10,1108,1018,50,"AA",994,"N998AN","DFW","ATL",130,731,7,9,2020-01-11 07:00:00,"DFW_ATL"
2020,1,11,828,750,38,1202,1050,72,"WN",1277,"N433LV","DAL","ATL",133,721,7,50,2020-01-11 07:00:00,"DAL_ATL"
2020,1,11,843,825,18,1253,1124,89,"DL",1139,"N317DN","DFW","ATL",132,731,8,25,2020-01-11 08:00:00,"DFW_ATL"
2020,1,11,949,935,14,1414,1235,99,"WN",1799,"N279WN","DAL","ATL",177,721,9,35,2020-01-11 09:00:00,"DAL_ATL"
2020,1,11,1040,1020,20,1512,1325,107,"AA",441,"N910NN","DFW","ATL",102,731,10,20,2020-01-11 10:00:00,"DFW_ATL"
2020,1,11,1130,1100,30,1502,1406,56,"DL",802,"N303DN","DFW","ATL",108,731,11,0,2020-01-11 11:00:00,"DFW_ATL"
2020,1,11,1131,1115,16,1444,1414,30,"DL",391,"N970AT","DAL","ATL",110,721,11,15,2020-01-11 11:00:00,"DAL_ATL"
2020,1,11,1301,1234,27,1618,1544,34,"AA",580,"N949AN","DFW","ATL",108,731,12,34,2020-01-11 12:00:00,"DFW_ATL"
2020,1,11,1400,1400,0,2135,1656,NA,"DL",689,"N357DN","DFW","ATL",NA,731,14,0,2020-01-11 14:00:00,"DFW_ATL"
2020,1,11,1644,1601,43,2002,1905,57,"AA",130,"N903AN","DFW","ATL",102,731,16,1,2020-01-11 16:00:00,"DFW_ATL"
2020,1,11,1645,1554,51,1955,1857,58,"DL",701,"N968AT","DAL","ATL",105,721,15,54,2020-01-11 15:00:00,"DAL_ATL"
2020,1,11,1656,1500,116,1952,1805,107,"WN",777,"N8531Q","DAL","ATL",99,721,15,0,2020-01-11 15:00:00,"DAL_ATL"
2020,1,11,1705,1710,-5,2005,2010,-5,"WN",1919,"N418WN","DAL","ATL",95,721,17,10,2020-01-11 17:00:00,"DAL_ATL"
2020,1,11,1707,1649,18,2014,1957,17,"AA",850,"N991NN","DFW","ATL",104,731,16,49,2020-01-11 16:00:00,"DFW_ATL"
2020,1,11,1829,1750,39,2128,2050,38,"DL",26,"N306DN","DFW","ATL",91,731,17,50,2020-01-11 17:00:00,"DFW_ATL"
2020,1,11,1854,1852,2,2148,2159,-11,"AA",705,"N956AN","DFW","ATL",95,731,18,52,2020-01-11 18:00:00,"DFW_ATL"
2020,1,11,NA,710,NA,NA,1019,NA,"NK",379,"N515NK","DFW","ATL",NA,731,7,10,2020-01-11 07:00:00,"DFW_ATL"
2020,1,12,544,545,-1,905,848,17,"DL",660,"N364DX","DFW","ATL",91,731,5,45,2020-01-12 05:00:00,"DFW_ATL"
2020,1,12,601,600,1,907,900,7,"WN",1658,"N400WN","DAL","ATL",88,721,6,0,2020-01-12 06:00:00,"DAL_ATL"
2020,1,12,704,700,4,1014,958,16,"DL",853,"N324US","DAL","ATL",85,721,7,0,2020-01-12 07:00:00,"DAL_ATL"
2020,1,12,705,709,-4,1011,1018,-7,"AA",994,"N156AN","DFW","ATL",92,731,7,9,2020-01-12 07:00:00,"DFW_ATL"
2020,1,12,820,820,0,1109,1120,-11,"WN",1523,"N8537Z","DAL","ATL",89,721,8,20,2020-01-12 08:00:00,"DAL_ATL"
2020,1,12,824,645,99,1127,952,95,"NK",75,"N536NK","DFW","ATL",94,731,6,45,2020-01-12 06:00:00,"DFW_ATL"
2020,1,12,828,825,3,1135,1124,11,"DL",589,"N349DX","DFW","ATL",89,731,8,25,2020-01-12 08:00:00,"DFW_ATL"
2020,1,12,1001,956,5,1304,1259,5,"DL",417,"N377DN","DFW","ATL",89,731,9,56,2020-01-12 09:00:00,"DFW_ATL"
2020,1,12,1002,1005,-3,1258,1307,-9,"DL",391,"N608AT","DAL","ATL",89,721,10,5,2020-01-12 10:00:00,"DAL_ATL"
2020,1,12,1029,1020,9,1320,1325,-5,"AA",441,"N908NN","DFW","ATL",92,731,10,20,2020-01-12 10:00:00,"DFW_ATL"
2020,1,12,1122,1121,1,1419,1431,-12,"DL",802,"N367DN","DFW","ATL",88,731,11,21,2020-01-12 11:00:00,"DFW_ATL"
2020,1,12,1229,1230,-1,1514,1530,-16,"WN",929,"N7826B","DAL","ATL",90,721,12,30,2020-01-12 12:00:00,"DAL_ATL"
2020,1,12,1236,1234,2,1524,1544,-20,"AA",580,"N922AN","DFW","ATL",93,731,12,34,2020-01-12 12:00:00,"DFW_ATL"
2020,1,12,1301,1308,-7,1556,1608,-12,"DL",503,"N321US","DAL","ATL",89,721,13,8,2020-01-12 13:00:00,"DAL_ATL"
2020,1,12,1325,1325,0,1614,1626,-12,"DL",775,"N382DN","DFW","ATL",91,731,13,25,2020-01-12 13:00:00,"DFW_ATL"
2020,1,12,1456,1355,61,1744,1655,49,"WN",1568,"N964WN","DAL","ATL",91,721,13,55,2020-01-12 13:00:00,"DAL_ATL"
2020,1,12,1508,1510,-2,1800,1812,-12,"DL",382,"N392DN","DFW","ATL",95,731,15,10,2020-01-12 15:00:00,"DFW_ATL"
2020,1,12,1555,1555,0,1846,1900,-14,"DL",701,"N992AT","DAL","ATL",88,721,15,55,2020-01-12 15:00:00,"DAL_ATL"
2020,1,12,1605,1601,4,1902,1905,-3,"AA",130,"N934NN","DFW","ATL",93,731,16,1,2020-01-12 16:00:00,"DFW_ATL"
2020,1,12,1653,1659,-6,2012,2007,5,"AA",850,"N964AN","DFW","ATL",93,731,16,59,2020-01-12 16:00:00,"DFW_ATL"
2020,1,12,1653,1645,8,1936,1945,-9,"WN",1893,"N420WN","DAL","ATL",90,721,16,45,2020-01-12 16:00:00,"DAL_ATL"
2020,1,12,1720,1724,-4,2017,2029,-12,"DL",26,"N350DN","DFW","ATL",95,731,17,24,2020-01-12 17:00:00,"DFW_ATL"
2020,1,12,1756,1755,1,2046,2055,-9,"WN",974,"N561WN","DAL","ATL",94,721,17,55,2020-01-12 17:00:00,"DAL_ATL"
2020,1,12,1837,1840,-3,2131,2144,-13,"DL",867,"N940AT","DAL","ATL",93,721,18,40,2020-01-12 18:00:00,"DAL_ATL"
2020,1,12,1845,1852,-7,2139,2159,-20,"AA",705,"N314PD","DFW","ATL",91,731,18,52,2020-01-12 18:00:00,"DFW_ATL"
2020,1,12,1927,1930,-3,2217,2235,-18,"DL",642,"N359DN","DFW","ATL",90,731,19,30,2020-01-12 19:00:00,"DFW_ATL"
2020,1,12,1944,1930,14,2229,2220,9,"WN",1902,"N7705A","DAL","ATL",89,721,19,30,2020-01-12 19:00:00,"DAL_ATL"
2020,1,12,2044,2049,-5,2340,2357,-17,"AA",1001,"N964NN","DFW","ATL",93,731,20,49,2020-01-12 20:00:00,"DFW_ATL"
2020,1,12,2100,2105,-5,2351,8,-17,"DL",713,"N386DN","DFW","ATL",90,731,21,5,2020-01-12 21:00:00,"DFW_ATL"
2020,1,13,543,545,-2,839,848,-9,"DL",660,"N373DX","DFW","ATL",88,731,5,45,2020-01-13 05:00:00,"DFW_ATL"
2020,1,13,611,600,11,908,900,8,"WN",438,"N8527Q","DAL","ATL",88,721,6,0,2020-01-13 06:00:00,"DAL_ATL"
2020,1,13,700,700,0,1010,958,12,"DL",853,"N362NW","DAL","ATL",98,721,7,0,2020-01-13 07:00:00,"DAL_ATL"
2020,1,13,707,709,-2,1013,1018,-5,"AA",994,"N995AN","DFW","ATL",93,731,7,9,2020-01-13 07:00:00,"DFW_ATL"
2020,1,13,707,710,-3,1021,1019,2,"NK",379,"N508NK","DFW","ATL",94,731,7,10,2020-01-13 07:00:00,"DFW_ATL"
2020,1,13,818,700,78,1111,1007,64,"DL",684,"N319DN","DFW","ATL",88,731,7,0,2020-01-13 07:00:00,"DFW_ATL"
2020,1,13,822,820,2,1117,1120,-3,"WN",1921,"N7725A","DAL","ATL",88,721,8,20,2020-01-13 08:00:00,"DAL_ATL"
2020,1,13,824,825,-1,1126,1124,2,"DL",589,"N391DN","DFW","ATL",90,731,8,25,2020-01-13 08:00:00,"DFW_ATL"
2020,1,13,842,840,2,1134,1143,-9,"AA",466,"N838AW","DFW","ATL",88,731,8,40,2020-01-13 08:00:00,"DFW_ATL"
2020,1,13,955,956,-1,1254,1259,-5,"DL",417,"N346DN","DFW","ATL",87,731,9,56,2020-01-13 09:00:00,"DFW_ATL"
2020,1,13,1012,1005,7,1301,1307,-6,"DL",391,"N988DN","DAL","ATL",88,721,10,5,2020-01-13 10:00:00,"DAL_ATL"
2020,1,13,1020,1020,0,1315,1325,-10,"AA",441,"N892NN","DFW","ATL",89,731,10,20,2020-01-13 10:00:00,"DFW_ATL"
2020,1,13,1045,1050,-5,1335,1350,-15,"WN",465,"N7874B","DAL","ATL",89,721,10,50,2020-01-13 10:00:00,"DAL_ATL"
2020,1,13,1127,1121,6,1421,1431,-10,"DL",802,"N364DX","DFW","ATL",91,731,11,21,2020-01-13 11:00:00,"DFW_ATL"
2020,1,13,1233,1234,-1,1543,1544,-1,"AA",580,"N970AN","DFW","ATL",94,731,12,34,2020-01-13 12:00:00,"DFW_ATL"
2020,1,13,1325,1308,17,1613,1608,5,"DL",503,"N329NW","DAL","ATL",89,721,13,8,2020-01-13 13:00:00,"DAL_ATL"
2020,1,13,1328,1325,3,1636,1626,10,"DL",775,"N308DN","DFW","ATL",90,731,13,25,2020-01-13 13:00:00,"DFW_ATL"
2020,1,13,1402,1355,7,1645,1655,-10,"WN",444,"N8320J","DAL","ATL",89,721,13,55,2020-01-13 13:00:00,"DAL_ATL"
2020,1,13,1420,1425,-5,1711,1729,-18,"AA",130,"N907AN","DFW","ATL",90,731,14,25,2020-01-13 14:00:00,"DFW_ATL"
2020,1,13,1511,1510,1,1801,1812,-11,"DL",382,"N359DN","DFW","ATL",90,731,15,10,2020-01-13 15:00:00,"DFW_ATL"
2020,1,13,1556,1555,1,1842,1900,-18,"DL",701,"N946AT","DAL","ATL",90,721,15,55,2020-01-13 15:00:00,"DAL_ATL"
2020,1,13,1702,1659,3,1958,2007,-9,"AA",850,"N338PK","DFW","ATL",94,731,16,59,2020-01-13 16:00:00,"DFW_ATL"
2020,1,13,1743,1745,-2,2033,2045,-12,"WN",691,"N729SW","DAL","ATL",92,721,17,45,2020-01-13 17:00:00,"DAL_ATL"
2020,1,13,1749,1724,25,2042,2029,13,"DL",26,"N317DN","DFW","ATL",93,731,17,24,2020-01-13 17:00:00,"DFW_ATL"
2020,1,13,1845,1852,-7,2213,2159,14,"AA",705,"N914AN","DFW","ATL",94,731,18,52,2020-01-13 18:00:00,"DFW_ATL"
2020,1,13,1908,1840,28,2159,2144,15,"DL",867,"N987DN","DAL","ATL",90,721,18,40,2020-01-13 18:00:00,"DAL_ATL"
2020,1,13,1926,1930,-4,2230,2235,-5,"DL",642,"N352DN","DFW","ATL",96,731,19,30,2020-01-13 19:00:00,"DFW_ATL"
2020,1,13,2051,2049,2,2355,2357,-2,"AA",1001,"N908AA","DFW","ATL",92,731,20,49,2020-01-13 20:00:00,"DFW_ATL"
2020,1,13,2114,2115,-1,2357,10,-13,"WN",531,"N565WN","DAL","ATL",91,721,21,15,2020-01-13 21:00:00,"DAL_ATL"
2020,1,14,534,545,-11,902,848,14,"DL",660,"N363DN","DFW","ATL",119,731,5,45,2020-01-14 05:00:00,"DFW_ATL"
2020,1,14,559,600,-1,901,900,1,"WN",438,"N8545V","DAL","ATL",98,721,6,0,2020-01-14 06:00:00,"DAL_ATL"
2020,1,14,653,700,-7,1008,1007,1,"DL",684,"N316DN","DFW","ATL",114,731,7,0,2020-01-14 07:00:00,"DFW_ATL"
2020,1,14,705,700,5,1015,958,17,"DL",853,"N369NW","DAL","ATL",109,721,7,0,2020-01-14 07:00:00,"DAL_ATL"
2020,1,14,727,645,42,1040,952,48,"NK",75,"N923NK","DFW","ATL",102,731,6,45,2020-01-14 06:00:00,"DFW_ATL"
2020,1,14,817,820,-3,1113,1120,-7,"WN",1921,"N7862A","DAL","ATL",95,721,8,20,2020-01-14 08:00:00,"DAL_ATL"
2020,1,14,818,825,-7,1138,1124,14,"DL",589,"N338DN","DFW","ATL",110,731,8,25,2020-01-14 08:00:00,"DFW_ATL"
2020,1,14,954,956,-2,1311,1259,12,"DL",417,"N378DN","DFW","ATL",116,731,9,56,2020-01-14 09:00:00,"DFW_ATL"
2020,1,14,1000,1005,-5,1314,1307,7,"DL",391,"N896AT","DAL","ATL",117,721,10,5,2020-01-14 10:00:00,"DAL_ATL"
2020,1,14,1020,1020,0,1315,1325,-10,"AA",441,"N309PC","DFW","ATL",98,731,10,20,2020-01-14 10:00:00,"DFW_ATL"
2020,1,14,1051,1050,1,1348,1350,-2,"WN",465,"N406WN","DAL","ATL",99,721,10,50,2020-01-14 10:00:00,"DAL_ATL"
2020,1,14,1130,1121,9,1435,1431,4,"DL",802,"N381DZ","DFW","ATL",104,731,11,21,2020-01-14 11:00:00,"DFW_ATL"
2020,1,14,1232,1234,-2,1530,1544,-14,"AA",580,"N998NN","DFW","ATL",99,731,12,34,2020-01-14 12:00:00,"DFW_ATL"
2020,1,14,1334,1308,26,1627,1608,19,"DL",503,"N321US","DAL","ATL",97,721,13,8,2020-01-14 13:00:00,"DAL_ATL"
2020,1,14,1349,1355,-6,1639,1655,-16,"WN",444,"N8532S","DAL","ATL",97,721,13,55,2020-01-14 13:00:00,"DAL_ATL"
2020,1,14,1359,1325,34,1658,1626,32,"DL",775,"N306DN","DFW","ATL",99,731,13,25,2020-01-14 13:00:00,"DFW_ATL"
2020,1,14,1522,1510,12,1815,1812,3,"DL",382,"N338DN","DFW","ATL",94,731,15,10,2020-01-14 15:00:00,"DFW_ATL"
2020,1,14,1545,1555,-10,1845,1900,-15,"DL",701,"N361NW","DAL","ATL",98,721,15,55,2020-01-14 15:00:00,"DAL_ATL"
2020,1,14,1657,1659,-2,2001,2007,-6,"AA",850,"N335PH","DFW","ATL",93,731,16,59,2020-01-14 16:00:00,"DFW_ATL"
2020,1,14,1724,1724,0,2028,2029,-1,"DL",26,"N314DN","DFW","ATL",96,731,17,24,2020-01-14 17:00:00,"DFW_ATL"
2020,1,14,1745,1745,0,2032,2045,-13,"WN",691,"N409WN","DAL","ATL",86,721,17,45,2020-01-14 17:00:00,"DAL_ATL"
2020,1,14,1834,1840,-6,2115,2144,-29,"DL",867,"N950AT","DAL","ATL",88,721,18,40,2020-01-14 18:00:00,"DAL_ATL"
2020,1,14,1849,1852,-3,2154,2159,-5,"AA",705,"N917AN","DFW","ATL",91,731,18,52,2020-01-14 18:00:00,"DFW_ATL"
2020,1,14,1939,1930,9,2231,2235,-4,"DL",642,"N379DN","DFW","ATL",91,731,19,30,2020-01-14 19:00:00,"DFW_ATL"
2020,1,14,2053,2049,4,2342,2357,-15,"AA",1001,"N992AU","DFW","ATL",89,731,20,49,2020-01-14 20:00:00,"DFW_ATL"
